REQUEST_ID,XH,TERM_ID,DOMAIN,BASE_SCORE,BEHAVIOR_DELTA,SUBGROUP_DELTA,FINAL_SCORE,ROUTING_REASON,CONFIDENCE_ZONE,ENTERED_BEHAVIOR_CORRECTOR,ENTERED_SINGLE_FAIL_EXPERT,STUDY_CORE_SCORE,STUDY_BEHAVIOR_SCORE,STUDY_FINAL_SCORE,DOMAIN_SCORE,DOMAIN_CONFIDENCE,RISK_LEVEL,STUDY_DATA_MODE,STUDY_QUALITY_FLAG,MODEL_VERSION,FEATURE_VERSION,MODEL_NAME,MODEL_SOURCE,TOP_FEATURE_1,TOP_FEATURE_1_VALUE,TOP_FEATURE_2,TOP_FEATURE_2_VALUE,TOP_FEATURE_3,TOP_FEATURE_3_VALUE,QUALITY_ROOT_CAUSE,EXPLANATION_TEXT,SOURCE_TABLE
study_infer_serving_request,pjwrqxbj952,2024-2025-2,study,0.1027408084559504,0.0,0.0,0.1027408084559504,base_only_confident,high_conf_negative,False,False,0.1027408084559504,,0.1027408084559504,0.1027408084559504,0.7945183830880992,low,core_plus_behavior,behavior_ready,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,76.25,FEATURE_COURSE_CREDIT_SUM,47.0,FEATURE_GRADE_MIN_SCORE,66.0,ok,本次推理为 core_plus_behavior 模式，核心学习分 0.1027，最终分 0.1027，主要特征为 FEATURE_GRADE_AVG_SCORE=76.25；FEATURE_COURSE_CREDIT_SUM=47.0；FEATURE_GRADE_MIN_SCORE=66.0,infer
study_infer_serving_request,pjxyqxbk846,2019-2020-2,study,0.10027202989955758,0.0,0.0,0.10027202989955758,degraded_sparse_base_only,high_conf_negative,False,False,0.10027202989955758,,0.10027202989955758,0.10027202989955758,0.7994559402008848,low,degraded_sparse,degraded_sparse,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_COURSE_CREDIT_SUM,28.0,FEATURE_COURSE_SELECTED_COUNT,1.0,,,join_failure_or_low_coverage,本次推理为 degraded_sparse 模式，核心学习分 0.1003，最终分 0.1003，主要特征为 FEATURE_COURSE_CREDIT_SUM=28.0；FEATURE_COURSE_SELECTED_COUNT=1.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxyqxbk705,2019-2020-2,study,0.10027202989955758,0.0,0.0,0.10027202989955758,degraded_sparse_base_only,high_conf_negative,False,False,0.10027202989955758,,0.10027202989955758,0.10027202989955758,0.7994559402008848,low,degraded_sparse,degraded_sparse,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_COURSE_CREDIT_SUM,28.0,FEATURE_COURSE_SELECTED_COUNT,1.0,,,join_failure_or_low_coverage,本次推理为 degraded_sparse 模式，核心学习分 0.1003，最终分 0.1003，主要特征为 FEATURE_COURSE_CREDIT_SUM=28.0；FEATURE_COURSE_SELECTED_COUNT=1.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj982,2021-2022-2,study,0.004286812219545853,0.0,0.0,0.004286812219545853,base_only_confident,high_conf_negative,False,False,0.004286812219545853,,0.004286812219545853,0.004286812219545853,0.9914263755609083,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,164.6,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,76.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0043，最终分 0.0043，主要特征为 FEATURE_GRADE_AVG_SCORE=164.6；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=76.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj980,2021-2022-2,study,0.004479898782951571,0.0,0.0,0.004479898782951571,base_only_confident,high_conf_negative,False,False,0.004479898782951571,,0.004479898782951571,0.004479898782951571,0.9910402024340969,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,168.4,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,77.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0045，最终分 0.0045，主要特征为 FEATURE_GRADE_AVG_SCORE=168.4；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=77.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjvyzvfj994,2021-2022-2,study,0.052201183516698973,0.0,0.0,0.052201183516698973,base_only_confident,high_conf_negative,False,False,0.052201183516698973,,0.052201183516698973,0.052201183516698973,0.895597632966602,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,149.0,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,29.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0522，最终分 0.0522，主要特征为 FEATURE_GRADE_AVG_SCORE=149.0；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=29.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjvyzvfj998,2021-2022-2,study,0.052201183516698973,0.0,0.0,0.052201183516698973,base_only_confident,high_conf_negative,False,False,0.052201183516698973,,0.052201183516698973,0.052201183516698973,0.895597632966602,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,148.16666666666666,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,29.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0522，最终分 0.0522，主要特征为 FEATURE_GRADE_AVG_SCORE=148.16666666666666；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=29.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjvyzvfj989,2021-2022-2,study,0.0328470178452944,0.0,0.0,0.0328470178452944,base_only_confident,high_conf_negative,False,False,0.0328470178452944,,0.0328470178452944,0.0328470178452944,0.9343059643094112,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,163.66666666666666,FEATURE_GRADE_MIN_SCORE,62.0,FEATURE_COURSE_CREDIT_SUM,29.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0328，最终分 0.0328，主要特征为 FEATURE_GRADE_AVG_SCORE=163.66666666666666；FEATURE_GRADE_MIN_SCORE=62.0；FEATURE_COURSE_CREDIT_SUM=29.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzrfj975,2021-2022-2,study,0.007047012159019639,0.0,0.0,0.007047012159019639,base_only_confident,high_conf_negative,False,False,0.007047012159019639,,0.007047012159019639,0.007047012159019639,0.9859059756819607,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,158.6,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,86.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0070，最终分 0.0070，主要特征为 FEATURE_GRADE_AVG_SCORE=158.6；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=86.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj994,2021-2022-2,study,0.005623095045003171,0.0,0.0,0.005623095045003171,base_only_confident,high_conf_negative,False,False,0.005623095045003171,,0.005623095045003171,0.005623095045003171,0.9887538099099936,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,135.71428571428572,FEATURE_COURSE_CREDIT_SUM,49.0,FEATURE_GRADE_MIN_SCORE,61.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0056，最终分 0.0056，主要特征为 FEATURE_GRADE_AVG_SCORE=135.71428571428572；FEATURE_COURSE_CREDIT_SUM=49.0；FEATURE_GRADE_MIN_SCORE=61.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj992,2021-2022-2,study,0.017356865647787437,0.0,0.0,0.017356865647787437,base_only_confident,high_conf_negative,False,False,0.017356865647787437,,0.017356865647787437,0.017356865647787437,0.9652862687044251,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,156.8,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0174，最终分 0.0174，主要特征为 FEATURE_GRADE_AVG_SCORE=156.8；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj991,2021-2022-2,study,0.017356865647787437,0.0,0.0,0.017356865647787437,base_only_confident,high_conf_negative,False,False,0.017356865647787437,,0.017356865647787437,0.017356865647787437,0.9652862687044251,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,164.4,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0174，最终分 0.0174，主要特征为 FEATURE_GRADE_AVG_SCORE=164.4；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj990,2021-2022-2,study,0.017356865647787437,0.0,0.0,0.017356865647787437,base_only_confident,high_conf_negative,False,False,0.017356865647787437,,0.017356865647787437,0.017356865647787437,0.9652862687044251,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,154.6,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0174，最终分 0.0174，主要特征为 FEATURE_GRADE_AVG_SCORE=154.6；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj985,2021-2022-2,study,0.017356865647787437,0.0,0.0,0.017356865647787437,base_only_confident,high_conf_negative,False,False,0.017356865647787437,,0.017356865647787437,0.017356865647787437,0.9652862687044251,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,168.2,FEATURE_GRADE_MIN_SCORE,76.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0174，最终分 0.0174，主要特征为 FEATURE_GRADE_AVG_SCORE=168.2；FEATURE_GRADE_MIN_SCORE=76.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjvyzvfj977,2021-2022-2,study,0.054409738963243276,0.0,0.0,0.054409738963243276,base_only_confident,high_conf_negative,False,False,0.054409738963243276,,0.054409738963243276,0.054409738963243276,0.8911805220735134,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,149.16666666666666,FEATURE_GRADE_MIN_SCORE,78.0,FEATURE_COURSE_CREDIT_SUM,29.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0544，最终分 0.0544，主要特征为 FEATURE_GRADE_AVG_SCORE=149.16666666666666；FEATURE_GRADE_MIN_SCORE=78.0；FEATURE_COURSE_CREDIT_SUM=29.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjvyzvfj974,2021-2022-2,study,0.055393755739353776,0.0,0.0,0.055393755739353776,base_only_confident,high_conf_negative,False,False,0.055393755739353776,,0.055393755739353776,0.055393755739353776,0.8892124885212924,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,162.16666666666666,FEATURE_GRADE_MIN_SCORE,77.0,FEATURE_COURSE_CREDIT_SUM,29.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0554，最终分 0.0554，主要特征为 FEATURE_GRADE_AVG_SCORE=162.16666666666666；FEATURE_GRADE_MIN_SCORE=77.0；FEATURE_COURSE_CREDIT_SUM=29.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj972,2021-2022-2,study,0.004396108532675923,0.0,0.0,0.004396108532675923,base_only_confident,high_conf_negative,False,False,0.004396108532675923,,0.004396108532675923,0.004396108532675923,0.9912077829346482,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,171.8,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,78.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0044，最终分 0.0044，主要特征为 FEATURE_GRADE_AVG_SCORE=171.8；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=78.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj970,2021-2022-2,study,0.007047012159019639,0.0,0.0,0.007047012159019639,base_only_confident,high_conf_negative,False,False,0.007047012159019639,,0.007047012159019639,0.007047012159019639,0.9859059756819607,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,184.2,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,85.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0070，最终分 0.0070，主要特征为 FEATURE_GRADE_AVG_SCORE=184.2；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=85.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj987,2021-2022-2,study,0.004197258976162125,0.0,0.0,0.004197258976162125,base_only_confident,high_conf_negative,False,False,0.004197258976162125,,0.004197258976162125,0.004197258976162125,0.9916054820476757,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,177.6,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,72.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0042，最终分 0.0042，主要特征为 FEATURE_GRADE_AVG_SCORE=177.6；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=72.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj988,2021-2022-2,study,0.004286812219545853,0.0,0.0,0.004286812219545853,base_only_confident,high_conf_negative,False,False,0.004286812219545853,,0.004286812219545853,0.004286812219545853,0.9914263755609083,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,167.8,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,76.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0043，最终分 0.0043，主要特征为 FEATURE_GRADE_AVG_SCORE=167.8；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=76.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj980,2021-2022-2,study,0.03652486623785067,0.0,0.0,0.03652486623785067,base_only_confident,high_conf_negative,False,False,0.03652486623785067,,0.03652486623785067,0.03652486623785067,0.9269502675242987,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,171.4,FEATURE_GRADE_MIN_SCORE,66.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0365，最终分 0.0365，主要特征为 FEATURE_GRADE_AVG_SCORE=171.4；FEATURE_GRADE_MIN_SCORE=66.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj977,2021-2022-2,study,0.02158933579262945,0.0,0.0,0.02158933579262945,base_only_confident,high_conf_negative,False,False,0.02158933579262945,,0.02158933579262945,0.02158933579262945,0.9568213284147411,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,198.6,FEATURE_GRADE_MIN_SCORE,71.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0216，最终分 0.0216，主要特征为 FEATURE_GRADE_AVG_SCORE=198.6；FEATURE_GRADE_MIN_SCORE=71.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj976,2021-2022-2,study,0.03618206691420893,0.0,0.0,0.03618206691420893,base_only_confident,high_conf_negative,False,False,0.03618206691420893,,0.03618206691420893,0.03618206691420893,0.9276358661715821,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,180.6,FEATURE_GRADE_MIN_SCORE,81.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0362，最终分 0.0362，主要特征为 FEATURE_GRADE_AVG_SCORE=180.6；FEATURE_GRADE_MIN_SCORE=81.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvztfj974,2021-2022-2,study,0.03302296279900758,0.0,0.0,0.03302296279900758,base_only_confident,high_conf_negative,False,False,0.03302296279900758,,0.03302296279900758,0.03302296279900758,0.9339540744019849,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,178.0,FEATURE_GRADE_MIN_SCORE,88.0,FEATURE_COURSE_CREDIT_SUM,34.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0330，最终分 0.0330，主要特征为 FEATURE_GRADE_AVG_SCORE=178.0；FEATURE_GRADE_MIN_SCORE=88.0；FEATURE_COURSE_CREDIT_SUM=34.0；质量提醒：feature family join likely failed or source coverage too low,infer
study_infer_serving_request,pjxvzxfj998,2021-2022-2,study,0.004396108532675923,0.0,0.0,0.004396108532675923,base_only_confident,high_conf_negative,False,False,0.004396108532675923,,0.004396108532675923,0.004396108532675923,0.9912077829346482,low,core_only,core_stable,study_v1,study_feature_v1,LightGBMClassifier,layered_core_behavior,FEATURE_GRADE_AVG_SCORE,155.8,FEATURE_COURSE_CREDIT_SUM,65.0,FEATURE_GRADE_MIN_SCORE,78.0,join_failure_or_low_coverage,本次推理为 core_only 模式，核心学习分 0.0044，最终分 0.0044，主要特征为 FEATURE_GRADE_AVG_SCORE=155.8；FEATURE_COURSE_CREDIT_SUM=65.0；FEATURE_GRADE_MIN_SCORE=78.0；质量提醒：feature family join likely failed or source coverage too low,infer
